02.03.2019 22:31:52,25.25,24.75,23.50,24.50,24.50,22.25
02.03.2019 22:31:54,25.00,23.75,23.75,24.50,24.50,22.75
02.03.2019 22:31:55,25.25,25.50,23.75,25.00,24.50,23.00
02.03.2019 22:31:56,25.00,24.50,24.50,25.75,24.25,21.75
02.03.2019 22:31:58,25.25,25.00,24.50,24.50,24.25,22.75
02.03.2019 22:31:59,25.25,23.50,24.50,24.50,24.25,22.25
02.03.2019 22:32:01,25.50,25.00,23.75,23.50,24.75,22.25
02.03.2019 22:32:02,25.00,23.75,24.00,23.50,24.00,22.50
02.03.2019 22:32:04,25.00,24.00,24.50,24.50,24.25,21.75
02.03.2019 22:32:05,24.75,23.75,23.50,23.50,24.50,22.50
02.03.2019 22:32:07,24.75,24.25,24.25,23.50,24.00,21.75
02.03.2019 22:32:08,24.75,24.00,23.75,24.75,24.50,22.50
02.03.2019 22:32:10,25.00,24.50,24.75,24.25,23.75,22.00
02.03.2019 22:32:11,25.00,24.50,24.50,24.00,23.50,23.00
02.03.2019 22:32:13,25.25,24.75,25.50,24.75,24.25,22.75
02.03.2019 22:32:14,24.75,23.75,24.00,23.75,24.50,21.75
02.03.2019 22:32:15,25.00,24.50,23.00,24.00,23.75,22.50
02.03.2019 22:32:17,24.50,25.00,23.50,25.25,24.50,22.00
02.03.2019 22:32:18,25.00,24.00,24.00,24.50,24.25,22.50
02.03.2019 22:32:20,24.75,23.75,24.50,25.25,24.25,23.25
02.03.2019 22:32:21,25.00,23.75,23.50,25.75,24.25,22.50
02.03.2019 22:32:23,24.75,25.00,24.00,23.75,24.25,23.50
02.03.2019 22:32:24,25.25,24.50,23.25,23.75,24.25,22.25
02.03.2019 22:32:26,25.00,25.00,24.75,24.75,24.25,22.75
02.03.2019 22:32:27,25.00,23.75,24.50,23.50,24.75,22.50
02.03.2019 22:32:28,25.00,24.50,23.50,23.50,24.00,23.25
02.03.2019 22:32:30,24.50,25.50,23.75,24.75,24.25,22.75
02.03.2019 22:32:31,25.00,23.75,24.00,23.75,24.25,21.50
02.03.2019 22:32:33,25.25,24.25,23.75,24.50,24.25,22.75
02.03.2019 22:32:34,24.50,23.50,23.75,24.00,23.50,22.00
02.03.2019 22:32:36,25.00,24.25,23.75,24.25,24.25,21.50
02.03.2019 22:32:37,25.00,24.75,23.25,24.50,24.25,22.25
02.03.2019 22:32:39,24.75,24.00,23.50,23.75,24.25,23.00
02.03.2019 22:32:40,24.50,24.00,23.50,25.00,24.75,22.75
02.03.2019 22:32:42,24.50,23.50,23.50,24.25,24.25,23.00
02.03.2019 22:32:43,24.50,24.25,22.75,24.00,24.25,23.25
02.03.2019 22:32:44,25.00,24.50,23.75,24.25,24.25,22.50
02.03.2019 22:32:46,25.25,23.25,23.75,25.00,25.00,22.50
02.03.2019 22:32:47,25.00,24.75,23.25,24.25,24.25,22.00
02.03.2019 22:32:49,25.00,25.00,24.50,23.00,24.25,23.00
02.03.2019 22:32:50,25.00,23.50,23.25,25.25,24.25,22.50
02.03.2019 22:32:52,25.00,25.00,23.25,25.00,24.00,22.25
02.03.2019 22:32:53,25.00,25.50,23.25,24.25,23.50,22.25
02.03.2019 22:32:55,25.25,23.25,23.50,25.25,24.00,22.25
02.03.2019 22:32:56,25.00,24.75,23.50,24.50,24.00,22.25
02.03.2019 22:32:57,25.00,23.25,23.50,24.00,24.25,23.00
02.03.2019 22:32:59,25.00,24.50,23.50,25.00,24.00,22.75
02.03.2019 22:33:00,25.25,23.75,24.00,24.75,24.50,22.50
02.03.2019 22:33:02,24.75,23.75,23.75,24.25,24.25,22.25
02.03.2019 22:33:03,25.50,24.25,23.50,23.75,24.25,22.25
02.03.2019 22:33:05,25.00,24.00,23.75,24.00,24.75,22.50
02.03.2019 22:33:06,25.00,24.50,24.00,24.75,24.00,22.00
02.03.2019 22:33:08,25.00,23.75,24.50,25.75,24.00,21.75
02.03.2019 22:33:09,25.50,25.00,23.50,24.25,23.50,23.25
02.03.2019 22:33:11,25.00,24.00,23.00,23.75,24.75,22.50
02.03.2019 22:33:12,25.25,25.00,23.25,24.25,23.75,23.50
02.03.2019 22:33:13,25.50,25.00,23.00,23.50,24.00,22.25
02.03.2019 22:33:15,24.75,23.75,24.75,24.00,24.25,22.00
